label,high,low,open,adjClose,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime
28.93,29.205,28.9125,29.065001,26.849056,130102400.0,130102400.0,-0.135,-0.464,29.01583,-0.00464
29.0275,29.355,28.8025,29.092501,26.939545,180872000.0,180872000.0,-0.065,-0.223,29.06167,-0.00223
29.192499,29.5175,29.014999,29.225,27.092672,236511600.0,236511600.0,-0.0325,-0.111,29.24167,-0.00111
30.1425,30.452499,30.012501,30.24,27.974346,135485600.0,135485600.0,-0.0975,-0.322,30.2025,-0.00322
30.264999,30.452499,30.155001,30.2775,28.088028,132169200.0,132169200.0,-0.0125,-0.041,30.29083,-0.00041
30.23,30.672501,30.045,30.4625,28.055548,158210800.0,158210800.0,-0.2325,-0.763,30.31583,-0.00763
30.5,30.955,30.405001,30.782499,28.18548,179544400.0,179544400.0,-0.2825,-0.918,30.62,-0.00918
30.6425,30.872499,30.174999,30.1975,28.317165,182076000.0,182076000.0,0.445,1.474,30.56333,0.01474
30.295,30.34,29.9025,30.200001,27.99604,128813200.0,128813200.0,0.095,0.315,30.17917,0.00315
29.875,30.305,29.862499,30.247499,27.607912,197461200.0,197461200.0,-0.3725,-1.232,30.01417,-0.01232
30.1325,30.172501,29.567499,29.674999,27.845867,204909200.0,204909200.0,0.4575,1.542,29.9575,0.01542
29.817499,29.825001,29.014999,29.2325,27.554773,342205600.0,342205600.0,0.585,2.001,29.5525,0.02001
28.637501,29.135,28.497499,28.85,26.464319,279537600.0,279537600.0,-0.2125,-0.737,28.75667,-0.00737
28.82,29.532499,28.73,29.52,26.632969,265335200.0,265335200.0,-0.7,-2.371,29.0275,-0.02371
29.77,29.807501,29.0825,29.174999,27.510878,237467600.0,237467600.0,0.595,2.039,29.55333,0.02039
28.875,28.875,28.525,28.5825,26.683798,166616400.0,166616400.0,0.2925,1.023,28.75833,0.01023
28.440001,28.895,28.424999,28.5,26.281809,167180800.0,167180800.0,-0.06,-0.211,28.58667,-0.00211
28.442499,28.5425,27.705,27.834999,26.284117,195871200.0,195871200.0,0.6075,2.183,28.23,0.02183
27.932501,27.9375,27.5275,27.700001,25.81282,119036800.0,119036800.0,0.2325,0.839,27.79917,0.00839
27.76,28.0,27.6325,27.945,25.653408,156930400.0,156930400.0,-0.185,-0.662,27.7975,-0.00662
27.965,28.025,27.622499,27.7325,25.842854,150694000.0,150694000.0,0.2325,0.838,27.87083,0.00838
27.5525,27.879999,27.389999,27.8225,25.461657,177849600.0,177849600.0,-0.27,-0.97,27.6075,-0.0097
27.9475,28.112499,27.67,27.705,25.826679,132197200.0,132197200.0,0.2425,0.875,27.91,0.00875
27.9,28.1875,27.860001,28.182501,25.782785,121868800.0,121868800.0,-0.2825,-1.002,27.9825,-0.01002
28.030001,28.07,27.372499,27.5,25.902922,211064400.0,211064400.0,0.53,1.927,27.82417,0.01927
27.375,27.547501,27.0525,27.547501,25.297623,247918400.0,247918400.0,-0.1725,-0.626,27.325,-0.00626
27.695,27.942499,27.352501,27.934999,25.593342,187062400.0,187062400.0,-0.24,-0.859,27.66333,-0.00859
27.827499,27.934999,27.442499,27.657499,25.715784,192787200.0,192787200.0,0.17,0.615,27.735,0.00615
27.695,27.842501,27.2675,27.469999,25.593342,208258800.0,208258800.0,0.225,0.819,27.60167,0.00819
27.594999,27.752501,26.887501,27.002501,25.500929,232079200.0,232079200.0,0.5925,2.194,27.41167,0.02194
27.395,27.405001,26.827499,27.2675,25.316107,255716400.0,255716400.0,0.1275,0.468,27.20917,0.00468
27.575001,27.885,27.182501,27.5425,25.482449,265892000.0,265892000.0,0.0325,0.118,27.5475,0.00118
27.264999,28.377501,26.965,28.2075,25.195972,293461600.0,293461600.0,-0.9425,-3.341,27.53583,-0.03341
28.110001,28.6425,28.110001,28.4625,25.976849,208436000.0,208436000.0,-0.3525,-1.238,28.2875,-0.01238
28.6775,29.172501,28.504999,29.110001,26.50128,224607600.0,224607600.0,-0.4325,-1.486,28.785,-0.01486
28.75,28.875,28.092501,28.3125,26.568277,200878000.0,200878000.0,0.4375,1.545,28.5725,0.01545
28.58,28.68,28.325001,28.407499,26.41118,143026800.0,143026800.0,0.1725,0.607,28.52833,0.00607
28.35,28.545,28.129999,28.344999,26.198639,201384800.0,201384800.0,0.005,0.018,28.34167,0.00018
28.8025,28.842501,28.415001,28.4175,26.616798,200888000.0,200888000.0,0.385,1.355,28.68667,0.01355
28.362499,28.575001,27.967501,28.0525,26.210186,297141200.0,297141200.0,0.31,1.105,28.30167,0.01105
28.48,29.122499,28.43,28.915001,26.318771,256450400.0,256450400.0,-0.435,-1.504,28.6775,-0.01504
29.102501,29.135,28.860001,29.0625,26.894033,148694000.0,148694000.0,0.04,0.138,29.0325,0.00138
29.07,29.1325,28.605,28.9825,26.863998,173364800.0,173364800.0,0.0875,0.302,28.93583,0.00302
28.827499,29.2225,28.715,29.145,26.639898,233453600.0,233453600.0,-0.3175,-1.089,28.92167,-0.01089
28.5525,28.5525,27.940001,27.9475,26.385771,199662000.0,199662000.0,0.605,2.165,28.34833,0.02165
28.1425,28.32,27.475,27.567499,26.006878,251571200.0,251571200.0,0.575,2.086,27.97917,0.02086
27.5375,28.504999,27.442499,28.440001,25.447792,340043200.0,340043200.0,-0.9025,-3.173,27.82833,-0.03173
28.077499,28.139999,27.58,27.9375,25.946814,219374400.0,219374400.0,0.14,0.501,27.9325,0.00501
27.317499,27.612499,27.127501,27.2425,25.244492,199985200.0,199985200.0,0.075,0.275,27.3525,0.00275
27.592501,28.195,27.51,28.122499,25.498621,212935600.0,212935600.0,-0.53,-1.885,27.76583,-0.01885
28.084999,28.084999,27.282499,27.557501,25.953745,247555200.0,247555200.0,0.5275,1.914,27.8175,0.01914
26.93,27.969999,26.84,27.5375,24.886393,307383600.0,307383600.0,-0.6075,-2.206,27.24667,-0.02206
28.190001,28.6325,28.0,28.0075,26.050777,224917200.0,224917200.0,0.1825,0.652,28.27417,0.00652
28.3225,28.327499,27.885,28.0425,26.173218,212657600.0,212657600.0,0.28,0.998,28.17833,0.00998
28.23,28.309999,27.504999,28.057501,26.087746,338464400.0,338464400.0,0.1725,0.615,28.015,0.00615
27.422501,27.4725,26.262501,26.772499,25.341518,387098400.0,387098400.0,0.65,2.428,27.0525,0.02428
25.934999,27.7775,25.875,27.7775,23.966902,414406400.0,414406400.0,-1.8425,-6.633,26.52917,-0.06633
25.780001,27.200001,23.0,23.717501,23.823662,648825200.0,648825200.0,2.0625,8.696,25.32667,0.08696
26.440001,27.975,26.4125,27.6075,24.433575,513102000.0,513102000.0,-1.1675,-4.229,26.9425,-0.04229
28.1625,28.5875,27.907499,28.52,26.025364,274006400.0,274006400.0,-0.3575,-1.254,28.21917,-0.01254
28.752501,29.129999,28.67,29.025,26.570595,193146000.0,193146000.0,-0.2725,-0.939,28.85083,-0.00939
29.125,29.360001,29.002501,29.1075,26.914825,138242800.0,138242800.0,0.0175,0.06,29.1625,0.0006
29.290001,29.4125,28.875,29.01,27.067303,163538800.0,163538800.0,0.28,0.965,29.1925,0.00965
28.99,29.077499,28.502501,28.58,26.790066,171718000.0,171718000.0,0.41,1.435,28.85667,0.01435
28.7875,29.1,28.635,29.01,26.602936,194143200.0,194143200.0,-0.2225,-0.767,28.84083,-0.00767
28.809999,28.855,27.407499,28.1325,26.623724,404870000.0,404870000.0,0.6775,2.408,28.3575,0.02408
28.372499,29.545,28.3325,29.452499,26.219431,388331200.0,388331200.0,-1.08,-3.667,28.75,-0.03667
29.93,29.997499,29.1325,29.1325,27.658735,219806400.0,219806400.0,0.7975,2.737,29.68667,0.02737
28.879999,29.0625,28.625,28.645,26.688414,154681600.0,154681600.0,0.235,0.82,28.85583,0.0082
28.782499,29.125,28.530001,28.9925,26.598314,211612000.0,211612000.0,-0.21,-0.724,28.8125,-0.00724
28.85,29.360001,28.025,28.237499,26.540558,397250400.0,397250400.0,0.6125,2.169,28.745,0.02169
28.66,29.424999,28.3125,29.355,26.36577,496554400.0,496554400.0,-0.695,-2.368,28.79917,-0.02368
29.610001,30.6425,29.379999,30.375,27.239719,279904000.0,279904000.0,-0.765,-2.519,29.8775,-0.02519
30.325001,30.66,30.227501,30.65,27.897482,171540000.0,171540000.0,-0.325,-1.06,30.40417,-0.0106
30.592501,30.6425,30.4275,30.58,28.143576,134513200.0,134513200.0,0.0125,0.041,30.55417,0.00041
30.747499,30.875,30.567499,30.7875,28.28616,148046800.0,148046800.0,-0.04,-0.13,30.73,-0.0013
30.844999,30.977501,30.637501,30.844999,28.375858,134472400.0,134472400.0,0.0,0.0,30.82,0.0
30.692499,30.9025,30.530001,30.772499,28.235563,177822000.0,177822000.0,-0.08,-0.26,30.70833,-0.0026
31.125,31.434999,30.975,31.33,28.633448,168649200.0,168649200.0,-0.205,-0.654,31.17833,-0.00654
31.290001,31.772499,31.264999,31.549999,28.785233,203998000.0,203998000.0,-0.26,-0.824,31.4425,-0.00824
31.305,31.375,30.497499,30.497499,28.799036,461802400.0,461802400.0,0.8075,2.648,31.05917,0.02648
32.6875,33.23,32.580002,33.212502,30.070866,307025600.0,307025600.0,-0.525,-1.581,32.8325,-0.01581
33.017502,33.2425,32.674999,32.7425,30.374456,235600800.0,235600800.0,0.275,0.84,32.97833,0.0084
32.404999,32.404999,32.077499,32.27,29.810978,184658800.0,184658800.0,0.135,0.418,32.29583,0.00418
32.127499,32.142502,31.8375,31.934999,29.555696,144889600.0,144889600.0,0.1925,0.603,32.03583,0.00603
31.705,31.7875,31.395,31.43,29.167015,134596800.0,134596800.0,0.275,0.875,31.62917,0.00875
31.4025,31.592501,31.26,31.51,28.888727,127072400.0,127072400.0,-0.1075,-0.341,31.41833,-0.00341
31.415001,31.440001,31.08,31.2575,28.90023,165762000.0,165762000.0,0.1575,0.504,31.31167,0.00504
30.82,30.9625,30.3025,30.485001,28.352858,245418000.0,245418000.0,0.335,1.099,30.695,0.01099
30.0175,31.014999,29.805,30.9625,27.614601,314380000.0,314380000.0,-0.945,-3.052,30.27917,-0.03052
30.6425,31.16,30.635,31.120001,28.189571,243046400.0,243046400.0,-0.4775,-1.534,30.8125,-0.01534
31.422501,31.5375,30.942499,31.4725,28.907131,187787200.0,187787200.0,-0.05,-0.159,31.30083,-0.00159
31.5,31.557501,31.2125,31.235001,28.978426,112241600.0,112241600.0,0.265,0.848,31.42333,0.00848
31.610001,31.672501,31.442499,31.6075,29.079618,108844000.0,108844000.0,0.0025,0.008,31.575,8e-05
31.65,31.735001,31.497499,31.725,29.116421,120955200.0,120955200.0,-0.075,-0.236,31.6275,-0.00236
31.3575,31.530001,31.215,31.3925,28.847332,177482800.0,177482800.0,-0.035,-0.111,31.3675,-0.00111
31.1325,31.6175,31.120001,31.365,28.640343,196645600.0,196645600.0,-0.2325,-0.741,31.29,-0.00741
31.6875,31.997499,31.627501,31.9175,29.150913,176267200.0,176267200.0,-0.23,-0.721,31.77083,-0.00721
31.875,32.299999,31.875,32.215,29.32341,127752400.0,127752400.0,-0.34,-1.055,32.01667,-0.01055
32.0275,32.450001,31.780001,31.8025,29.463705,221123600.0,221123600.0,0.225,0.707,32.08583,0.00707
31.7575,31.9025,31.719999,31.870001,29.215311,121075600.0,121075600.0,-0.1125,-0.353,31.79333,-0.00353
31.9025,32.014999,31.77,31.872499,29.348705,136157200.0,136157200.0,0.03,0.094,31.89583,0.00094
31.65,31.955,31.6,31.9275,29.116421,218867600.0,218867600.0,-0.2775,-0.869,31.735,-0.00869
31.969999,32.077499,31.805,31.807501,29.410799,141628800.0,141628800.0,0.1625,0.511,31.95083,0.00511
31.825001,31.969999,31.684999,31.93,29.277409,131672400.0,131672400.0,-0.105,-0.329,31.82667,-0.00329
31.9,31.9625,31.592501,31.7575,29.346405,125976400.0,125976400.0,0.1425,0.449,31.81833,0.00449
31.73,31.809999,31.4275,31.525,29.190016,175955600.0,175955600.0,0.205,0.65,31.65583,0.0065
31.7925,32.0825,31.7775,32.047501,29.247511,147544800.0,147544800.0,-0.255,-0.796,31.88417,-0.00796
32.147499,32.544998,32.119999,32.294998,29.574097,141563600.0,141563600.0,-0.1475,-0.457,32.27083,-0.00457
32.220001,32.334999,31.9625,31.98,29.640785,156349200.0,156349200.0,0.24,0.75,32.1725,0.0075
31.855,32.02,31.405001,31.674999,29.305008,224301600.0,224301600.0,0.18,0.568,31.76,0.00568
31.950001,32.302502,31.7075,32.224998,29.392403,210699200.0,210699200.0,-0.275,-0.853,31.98667,-0.00853
32.162498,32.422501,32.09,32.375,29.587891,142507200.0,142507200.0,-0.2125,-0.656,32.225,-0.00656
32.34,32.645,32.227501,32.395,29.751183,153800400.0,153800400.0,-0.055,-0.17,32.40417,-0.0017
32.529999,32.735001,32.474998,32.665001,29.925976,123934000.0,123934000.0,-0.135,-0.413,32.58,-0.00413
32.490002,32.665001,32.330002,32.465,29.889174,134670400.0,134670400.0,0.025,0.077,32.495,0.00077
32.634998,32.8475,32.512501,32.57,30.02257,128451200.0,128451200.0,0.065,0.2,32.665,0.002
32.57,32.862499,32.474998,32.807499,29.962772,203538000.0,203538000.0,-0.2375,-0.724,32.63583,-0.00724
32.945,32.987499,32.775002,32.965,30.307751,122933200.0,122933200.0,-0.02,-0.061,32.9025,-0.00061
33.009998,33.064999,32.512501,32.584999,30.367556,183332800.0,183332800.0,0.425,1.304,32.8625,0.01304
32.404999,33.227501,32.279999,33.150002,29.810978,282790400.0,282790400.0,-0.745,-2.247,32.6375,-0.02247
33.134998,33.2425,32.849998,32.900002,30.482548,182384000.0,182384000.0,0.235,0.714,33.07583,0.00714
32.8475,32.907501,32.4575,32.517502,30.21806,158921600.0,158921600.0,0.33,1.015,32.7375,0.01015
32.514999,32.744999,32.334999,32.5,29.912178,145819600.0,145819600.0,0.015,0.046,32.53167,0.00046
32.517502,32.720001,32.41,32.672501,29.914474,178532800.0,178532800.0,-0.155,-0.474,32.54917,-0.00474
32.547501,32.68,32.09,32.095001,29.94207,203531600.0,203531600.0,0.4525,1.41,32.43917,0.0141
32.192501,32.372501,32.052502,32.267502,29.615492,152832000.0,152832000.0,-0.075,-0.232,32.20583,-0.00232
32.237499,32.237499,31.790001,31.852501,29.656889,180814000.0,180814000.0,0.385,1.209,32.08833,0.01209
31.502501,31.797501,31.467501,31.5375,28.980726,138776800.0,138776800.0,-0.035,-0.111,31.58917,-0.00111
31.467501,31.719999,31.205,31.4,28.948528,192640000.0,192640000.0,0.0675,0.215,31.46417,0.00215
31.58,31.889999,31.407499,31.8475,29.052025,168143200.0,168143200.0,-0.2675,-0.84,31.62583,-0.0084
31.905001,31.905001,31.5275,31.67,29.351009,222201600.0,222201600.0,0.235,0.742,31.77917,0.00742
31.315001,31.52,31.004999,31.192499,28.808235,175763600.0,175763600.0,0.1225,0.393,31.28,0.00393
31.252501,31.6875,30.84,31.639999,28.631145,288564000.0,288564000.0,-0.3875,-1.225,31.26,-0.01225
31.450001,32.112499,31.445,32.037498,28.812078,197085600.0,197085600.0,-0.5875,-1.834,31.66917,-0.01834
32.174999,32.642502,32.064999,32.375,29.476265,203953200.0,203953200.0,-0.2,-0.618,32.29417,-0.00618
32.237499,32.532501,31.325001,31.525,29.533524,234050400.0,234050400.0,0.7125,2.26,32.03167,0.0226
31.2875,32.16,31.145,32.16,28.66321,332781600.0,332781600.0,-0.8725,-2.713,31.53083,-0.02713
32.16,32.897499,32.075001,32.540001,29.462526,253544400.0,253544400.0,-0.38,-1.168,32.3775,-0.01168
32.639999,33.634998,32.392502,33.615002,29.902262,475696000.0,475696000.0,-0.975,-2.9,32.88917,-0.029
33.162498,33.282501,32.787498,33.077499,30.380934,387816800.0,387816800.0,0.085,0.257,33.0775,0.00257
32.57,32.657501,32.307499,32.622501,29.838139,178103600.0,178103600.0,-0.0525,-0.161,32.51167,-0.00161
32.4175,32.605,32.035,32.075001,29.698433,183083600.0,183083600.0,0.3425,1.068,32.3525,0.01068
32.154999,32.217499,31.58,31.747499,29.457947,150618000.0,150618000.0,0.4075,1.284,31.98417,0.01284
31.727501,32.049999,31.6675,32.025002,29.066303,129740400.0,129740400.0,-0.2975,-0.929,31.815,-0.00929
31.9,32.029999,31.2925,31.3925,29.224333,188217200.0,188217200.0,0.5075,1.617,31.74083,0.01617
31.1875,31.535,31.115,31.387501,28.571594,207828000.0,207828000.0,-0.2,-0.637,31.27917,-0.00637
31.5425,31.775,31.5275,31.57,28.89682,113476000.0,113476000.0,-0.0275,-0.087,31.615,-0.00087
31.695,31.782499,31.502501,31.602501,29.036528,115881600.0,115881600.0,0.0925,0.293,31.66,0.00293
31.575001,31.8225,31.477501,31.75,28.926592,102098400.0,102098400.0,-0.175,-0.551,31.625,-0.00551
31.7125,32.142502,31.6525,32.092499,29.052561,145460400.0,145460400.0,-0.38,-1.184,31.83583,-0.01184
31.775,31.8025,31.315001,31.487499,29.109816,160752000.0,160752000.0,0.2875,0.913,31.63083,0.00913
31.639999,31.645,31.165001,31.4625,28.986141,129936000.0,129936000.0,0.1775,0.564,31.48333,0.00564
31.4,31.6,31.2425,31.4625,28.766272,149316800.0,149316800.0,-0.0625,-0.199,31.41417,-0.00199
31.502501,32.029999,31.495001,31.91,28.860178,140049200.0,140049200.0,-0.4075,-1.277,31.67583,-0.01277
31.8375,31.877501,31.0825,31.1175,29.167072,148776000.0,148776000.0,0.72,2.314,31.59917,0.02314
31.33,31.389999,31.047501,31.2575,28.702143,128880400.0,128880400.0,0.0725,0.232,31.25583,0.00232
31.0625,31.280001,30.775,31.205,28.457081,162485600.0,162485600.0,-0.1425,-0.457,31.03917,-0.00457
31.1075,31.622499,31.09,31.522499,28.498304,168362400.0,168362400.0,-0.415,-1.317,31.27333,-0.01317
31.592501,31.6,31.0,31.012501,28.942627,188398800.0,188398800.0,0.58,1.87,31.3975,0.0187
30.8125,31.174999,30.727501,31.1425,28.22805,158184800.0,158184800.0,-0.33,-1.06,30.905,-0.0106
31.059999,31.219999,30.65,30.690001,28.454788,190291600.0,190291600.0,0.37,1.206,30.97667,0.01206
30.844999,31.705,30.844999,31.635,28.257826,206620800.0,206620800.0,-0.79,-2.497,31.13167,-0.02497
31.672501,32.009998,31.639999,31.807501,29.015915,131369200.0,131369200.0,-0.135,-0.424,31.77417,-0.00424
31.8025,31.9625,31.629999,31.780001,29.135008,150838800.0,150838800.0,0.0225,0.071,31.79833,0.00071
31.475,32.099998,31.290001,32.0625,28.834986,274780400.0,274780400.0,-0.5875,-1.832,31.62167,-0.01832
31.875,32.3125,31.85,32.1875,29.201433,183238000.0,183238000.0,-0.3125,-0.971,32.0125,-0.00971
32.1175,32.290001,31.592501,31.75,29.423588,261083600.0,261083600.0,0.3675,1.157,32.0,0.01157
31.76,31.83,31.4125,31.475,29.096075,204092400.0,204092400.0,0.285,0.905,31.6675,0.00905
31.237499,31.237499,30.717501,30.969999,28.617401,143497200.0,143497200.0,0.2675,0.864,31.06417,0.00864
30.897499,31.35,30.645,31.1,28.305916,207309200.0,207309200.0,-0.2025,-0.651,30.96417,-0.00651
31.112499,31.225,30.407499,30.577499,28.502884,193450800.0,193450800.0,0.535,1.75,30.915,0.0175
30.559999,31.192499,30.5275,31.1875,27.996731,275756000.0,275756000.0,-0.6275,-2.012,30.76,-0.02012
31.127501,31.805,30.950001,31.602501,28.516628,275426400.0,275426400.0,-0.475,-1.503,31.29417,-0.01503
31.785,32.392502,31.264999,31.99,29.11898,354114000.0,354114000.0,-0.205,-0.641,31.81417,-0.00641
31.65,32.342499,31.565001,32.099998,28.995304,291368400.0,291368400.0,-0.45,-1.402,31.8525,-0.01402
31.602501,32.1875,31.440001,32.145,28.951786,226068400.0,226068400.0,-0.5425,-1.688,31.74333,-0.01688
32.134998,32.389999,32.080002,32.275002,29.439621,126665200.0,126665200.0,-0.14,-0.434,32.20167,-0.00434
32.34,32.380001,32.022499,32.240002,29.627426,151265200.0,151265200.0,0.1,0.31,32.2475,0.0031
32.272499,32.57,32.075001,32.3125,29.565588,192386800.0,192386800.0,-0.04,-0.124,32.30583,-0.00124
32.115002,32.642502,32.060001,32.5,29.421301,248059200.0,248059200.0,-0.385,-1.185,32.2725,-0.01185
32.605,32.717499,31.6525,32.197498,29.870203,365150000.0,365150000.0,0.4075,1.266,32.325,0.01266
32.197498,32.900002,32.037498,32.889999,29.496881,298846800.0,298846800.0,-0.6925,-2.106,32.37833,-0.02106
33.0425,33.400002,32.7925,33.235001,30.271,276912400.0,276912400.0,-0.1925,-0.579,33.07833,-0.00579
33.25,33.25,32.415001,32.505001,30.4611,283896400.0,283896400.0,0.745,2.292,32.97167,0.02292
32.375,32.375,32.012501,32.154999,29.659492,195793600.0,195793600.0,0.22,0.684,32.25417,0.00684
32.112499,32.2575,32.0825,32.119999,29.419008,149449600.0,149449600.0,-0.0075,-0.023,32.15083,-0.00023
32.18,32.195,31.862499,31.907499,29.48085,179566800.0,179566800.0,0.2725,0.854,32.07917,0.00854
31.9575,32.220001,31.73,31.872499,29.277012,252609600.0,252609600.0,0.085,0.267,31.96917,0.00267
31.77,31.82,31.4125,31.82,29.10524,217088800.0,217088800.0,-0.05,-0.157,31.6675,-0.00157
31.615,31.870001,31.3925,31.514999,28.963242,297898000.0,297898000.0,0.1,0.317,31.62583,0.00317
31.219999,31.23,30.625,30.692499,28.601372,294247200.0,294247200.0,0.5275,1.719,31.025,0.01719
30.504999,30.5375,30.040001,30.0425,27.946339,248034000.0,248034000.0,0.4625,1.539,30.36083,0.01539
29.93,29.959999,29.6075,29.637501,27.419567,155559200.0,155559200.0,0.2925,0.987,29.8325,0.00987
29.7325,30.0625,29.612499,30.004999,27.238634,174826400.0,174826400.0,-0.2725,-0.908,29.8025,-0.00908
29.985001,30.057501,29.8125,30.004999,27.469955,168984800.0,168984800.0,-0.02,-0.067,29.95167,-0.00067
29.889999,30.127501,29.577499,29.625,27.275284,280598800.0,280598800.0,0.265,0.895,29.865,0.00895
29.6625,29.772499,29.4025,29.625,27.067682,207662800.0,207662800.0,0.0375,0.127,29.6125,0.00127
29.657499,29.7925,29.02,29.512501,27.06312,250956400.0,250956400.0,0.145,0.491,29.49,0.00491
29.290001,30.0,29.2125,29.6,26.72777,334982000.0,334982000.0,-0.31,-1.047,29.50083,-0.01047
29.725,29.797501,28.889999,29.08,27.124716,337745600.0,337745600.0,0.645,2.218,29.47083,0.02218
28.827499,29.530001,28.827499,29.407499,26.305727,585908400.0,585908400.0,-0.58,-1.972,29.06167,-0.01972
27.285,28.120001,27.2575,28.105,24.898163,382274800.0,382274800.0,-0.82,-2.918,27.55417,-0.02918
28.275,28.59,28.200001,28.434999,25.801556,222460000.0,222460000.0,-0.16,-0.563,28.355,-0.00563
28.245001,28.4375,27.8825,28.075001,25.774179,185859200.0,185859200.0,0.17,0.606,28.18833,0.00606
28.1,28.1175,27.43,27.565001,25.64187,215185600.0,215185600.0,0.535,1.941,27.8825,0.01941
27.387501,27.764999,27.067499,27.237499,24.991693,194303600.0,194303600.0,0.15,0.551,27.40667,0.00551
27.18,27.2425,26.625,26.959999,24.802353,199599600.0,199599600.0,0.22,0.816,27.01583,0.00816
26.497499,26.895,26.299999,26.7575,24.179548,314053200.0,314053200.0,-0.26,-0.972,26.56417,-0.00972
26.705,27.514999,26.665001,27.5,24.368891,240056000.0,240056000.0,-0.795,-2.891,26.96167,-0.02891
27.450001,27.622499,27.125,27.26,25.048731,195826400.0,195826400.0,0.19,0.697,27.39917,0.00697
27.555,28.200001,27.227501,27.8575,25.144543,268367600.0,268367600.0,-0.3025,-1.086,27.66083,-0.01086
27.3125,28.157499,27.200001,28.15,24.923252,198603200.0,198603200.0,-0.8375,-2.975,27.55667,-0.02975
28.002501,28.3125,27.5525,28.1675,25.552891,214798000.0,214798000.0,-0.165,-0.586,27.95583,-0.00586
27.9725,28.0375,27.174999,27.307501,25.525522,237458000.0,237458000.0,0.665,2.435,27.72833,0.02435
26.9375,27.049999,26.674999,26.799999,24.58106,160423600.0,160423600.0,0.1375,0.513,26.8875,0.00513
26.565001,26.8575,26.157499,26.635,24.241146,263188400.0,263188400.0,-0.07,-0.263,26.52667,-0.00263
26.5625,27.1625,26.352501,27.0725,24.238857,257142000.0,257142000.0,-0.51,-1.884,26.6925,-0.01884
27.3325,27.860001,26.8375,27.8475,24.941502,212818400.0,212818400.0,-0.515,-1.849,27.34333,-0.01849
27.594999,28.282499,27.5525,28.205,25.181044,165613600.0,165613600.0,-0.61,-2.163,27.81,-0.02163
28.129999,28.48,28.0275,28.41,25.669245,119526000.0,119526000.0,-0.28,-0.986,28.2125,-0.00986
28.477501,28.692499,28.424999,28.4475,25.986343,110395600.0,110395600.0,0.03,0.105,28.53167,0.00105
28.497499,28.629999,28.002501,28.025,26.004597,134884000.0,134884000.0,0.4725,1.686,28.37667,0.01686
28.002501,28.1775,28.002501,28.145,25.552891,57918400.0,57918400.0,-0.1425,-0.506,28.06083,-0.00506
28.135,28.3325,28.115,28.307501,25.673811,104113600.0,104113600.0,-0.1725,-0.609,28.19417,-0.00609
28.235001,28.372499,27.9925,28.040001,25.765059,180670000.0,180670000.0,0.195,0.695,28.2,0.00695
27.945,28.309999,27.915001,28.065001,25.500427,353719200.0,353719200.0,-0.12,-0.428,28.05667,-0.00428
28.1625,28.1625,27.665001,27.967501,25.698898,236024800.0,236024800.0,0.195,0.697,27.99667,0.00697
27.352501,27.459999,26.705,26.780001,24.959759,213647200.0,213647200.0,0.5725,2.138,27.1725,0.02138
26.6875,27.540001,26.565001,26.592501,24.352928,243162800.0,243162800.0,0.095,0.357,26.93083,0.00357
27.057501,27.9,26.5875,27.674999,24.690565,268872400.0,268872400.0,-0.6175,-2.231,27.18167,-0.02231
27.432501,27.967501,27.395,27.615,25.032759,224112400.0,224112400.0,-0.1825,-0.661,27.59833,-0.00661
27.905001,28.450001,27.834999,28.065001,25.463926,165606800.0,165606800.0,-0.16,-0.57,28.06333,-0.0057
27.987499,28.7125,27.885,28.602501,25.539207,178261200.0,178261200.0,-0.615,-2.15,28.195,-0.0215
28.530001,28.575001,27.3375,27.547501,26.03425,240832000.0,240832000.0,0.9825,3.567,28.1475,0.03567
28.1,28.6625,27.905001,28.525,25.64187,230659600.0,230659600.0,-0.425,-1.49,28.2225,-0.0149
28.75,29.02,28.66,28.997499,26.235003,153275600.0,153275600.0,-0.2475,-0.854,28.81,-0.00854
28.872499,29.299999,28.8225,28.942499,26.34679,168178000.0,168178000.0,-0.07,-0.242,28.99833,-0.00242
28.9825,29.0875,28.7775,28.9375,26.447168,172253600.0,172253600.0,0.045,0.156,28.94917,0.00156
28.657499,28.9375,28.1875,28.375,26.150595,237395600.0,237395600.0,0.2825,0.996,28.59417,0.00996
28.7675,29.8125,27.817499,29.702499,26.250975,335256000.0,335256000.0,-0.935,-3.148,28.79917,-0.03148
29.7325,29.85,29.512501,29.817499,27.131556,99257600.0,99257600.0,-0.085,-0.285,29.69833,-0.00285
29.75,29.775,29.4575,29.485001,27.14753,163073200.0,163073200.0,0.265,0.899,29.66083,0.00899
29.4,29.9375,29.362499,29.7675,26.828144,275361600.0,275361600.0,-0.3675,-1.235,29.56667,-0.01235
29.657499,29.692499,29.155001,29.2125,27.06312,189803200.0,189803200.0,0.445,1.523,29.50167,0.01523
29.1175,29.3925,29.0075,29.377501,26.57036,228717200.0,228717200.0,-0.26,-0.885,29.1725,-0.00885
29.077499,29.215,28.7125,28.727501,26.533857,173582000.0,173582000.0,0.35,1.218,29.00167,0.01218
28.6675,28.934999,28.450001,28.860001,26.159725,167476800.0,167476800.0,-0.1925,-0.667,28.68417,-0.00667
28.8675,28.922501,28.4725,28.485001,26.342228,176896000.0,176896000.0,0.3825,1.343,28.75417,0.01343
28.497499,29.32,28.325001,28.567499,26.004597,186986800.0,186986800.0,-0.07,-0.245,28.71417,-0.00245
